region_code,grid_id,cell_code,dataset_id,signal_name,signal_value,unit,acquisition_timestamp,processing_timestamp,cloud_cover_pct,quality_flag,source_name,source_url,provenance_type
IN-TN-CHE,4,CHE_G004,openstreetmap_contextual_layer,estimated_building_coverage_pct,0.0,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,4,CHE_G004,openstreetmap_contextual_layer,poi_density,0.0,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,5,CHE_G005,openstreetmap_contextual_layer,road_density,16.5841,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,5,CHE_G005,openstreetmap_contextual_layer,building_density,590.02,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,5,CHE_G005,openstreetmap_contextual_layer,estimated_building_coverage_pct,8.34,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,5,CHE_G005,openstreetmap_contextual_layer,poi_density,6.44,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,6,CHE_G006,openstreetmap_contextual_layer,road_density,20.0018,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,6,CHE_G006,openstreetmap_contextual_layer,building_density,801.05,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,6,CHE_G006,openstreetmap_contextual_layer,estimated_building_coverage_pct,11.33,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,6,CHE_G006,openstreetmap_contextual_layer,poi_density,7.4,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,7,CHE_G007,openstreetmap_contextual_layer,road_density,7.456,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,7,CHE_G007,openstreetmap_contextual_layer,building_density,304.46,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,7,CHE_G007,openstreetmap_contextual_layer,estimated_building_coverage_pct,4.31,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,7,CHE_G007,openstreetmap_contextual_layer,poi_density,5.37,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,8,CHE_G008,openstreetmap_contextual_layer,road_density,0.0,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,8,CHE_G008,openstreetmap_contextual_layer,building_density,0.0,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,8,CHE_G008,openstreetmap_contextual_layer,estimated_building_coverage_pct,0.0,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,8,CHE_G008,openstreetmap_contextual_layer,poi_density,0.0,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,9,CHE_G009,openstreetmap_contextual_layer,road_density,19.3906,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,9,CHE_G009,openstreetmap_contextual_layer,building_density,876.96,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,9,CHE_G009,openstreetmap_contextual_layer,estimated_building_coverage_pct,12.4,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,9,CHE_G009,openstreetmap_contextual_layer,poi_density,6.4,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,10,CHE_G010,openstreetmap_contextual_layer,road_density,20.3208,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,10,CHE_G010,openstreetmap_contextual_layer,building_density,1036.65,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,10,CHE_G010,openstreetmap_contextual_layer,estimated_building_coverage_pct,14.66,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,10,CHE_G010,openstreetmap_contextual_layer,poi_density,16.18,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,11,CHE_G011,openstreetmap_contextual_layer,road_density,10.1158,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,11,CHE_G011,openstreetmap_contextual_layer,building_density,431.83,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,11,CHE_G011,openstreetmap_contextual_layer,estimated_building_coverage_pct,6.11,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,11,CHE_G011,openstreetmap_contextual_layer,poi_density,8.74,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,12,CHE_G012,openstreetmap_contextual_layer,road_density,0.0,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,12,CHE_G012,openstreetmap_contextual_layer,building_density,0.0,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,12,CHE_G012,openstreetmap_contextual_layer,estimated_building_coverage_pct,0.0,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,12,CHE_G012,openstreetmap_contextual_layer,poi_density,0.0,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,13,CHE_G013,openstreetmap_contextual_layer,road_density,23.3671,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,13,CHE_G013,openstreetmap_contextual_layer,building_density,770.22,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,13,CHE_G013,openstreetmap_contextual_layer,estimated_building_coverage_pct,10.89,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,13,CHE_G013,openstreetmap_contextual_layer,poi_density,5.57,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,14,CHE_G014,openstreetmap_contextual_layer,road_density,21.4757,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,14,CHE_G014,openstreetmap_contextual_layer,building_density,1100.48,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,14,CHE_G014,openstreetmap_contextual_layer,estimated_building_coverage_pct,15.56,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,14,CHE_G014,openstreetmap_contextual_layer,poi_density,13.78,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,15,CHE_G015,openstreetmap_contextual_layer,road_density,16.742,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,15,CHE_G015,openstreetmap_contextual_layer,building_density,653.99,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,15,CHE_G015,openstreetmap_contextual_layer,estimated_building_coverage_pct,9.25,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,15,CHE_G015,openstreetmap_contextual_layer,poi_density,15.35,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,16,CHE_G016,openstreetmap_contextual_layer,road_density,0.1564,km/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,16,CHE_G016,openstreetmap_contextual_layer,building_density,0.0,buildings/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,16,CHE_G016,openstreetmap_contextual_layer,estimated_building_coverage_pct,0.0,%,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
IN-TN-CHE,16,CHE_G016,openstreetmap_contextual_layer,poi_density,0.0,pois/km2,2026-09-03T09:25:28.596075+00:00,2026-09-03T09:25:28.596075+00:00,0.0,VALID_OSM_EXTRACT,OpenStreetMap Overpass API,https://overpass-api.de/api/interpreter,CALCULATED
